Episode, CL, SupCL, UnsupCL, ClassificationLoss
0,5.207686901092529,1.3975054025650024,9.017868041992188,4.141820430755615
1,5.473364353179932,3.3541269302368164,7.592601776123047,4.083613872528076
2,5.694678783416748,3.8082005977630615,7.5811567306518555,4.091120719909668
3,5.259310722351074,2.9245691299438477,7.594051837921143,4.08759880065918
4,5.870302200317383,2.143817186355591,9.596787452697754,4.131513595581055
5,5.282215595245361,2.9727368354797363,7.591694355010986,4.064861297607422
6,5.287230968475342,3.006757974624634,7.567704200744629,4.055597305297852
7,6.97614860534668,4.378601551055908,9.57369613647461,4.058241367340088
8,5.662248611450195,3.7710118293762207,7.553484916687012,4.0535383224487305
9,5.026097297668457,2.4755091667175293,7.576684951782227,4.057515621185303
10,5.201812744140625,2.867029905319214,7.536595344543457,4.038982391357422
11,6.919734954833984,5.2193427085876465,8.62012767791748,4.037067890167236
12,6.689868450164795,5.803351402282715,7.576385498046875,4.029903888702393
13,6.336376190185547,4.868941307067871,7.803811073303223,4.021918296813965
14,6.502313613891602,4.0786213874816895,8.926005363464355,4.010361194610596
15,6.457184791564941,3.3670573234558105,9.547311782836914,4.019053936004639
16,4.96941614151001,2.4168779850006104,7.521954536437988,4.118807315826416
17,7.039619445800781,5.196961879730225,8.88227653503418,4.023371696472168
18,6.810600280761719,4.747971057891846,8.87322998046875,4.009523868560791
19,7.628949165344238,7.663815975189209,7.594082355499268,3.9933738708496094
20,5.527691841125488,2.1702349185943604,8.885149002075195,4.186611652374268
21,5.593053817749023,2.307584285736084,8.878522872924805,4.021773338317871
22,6.623775482177734,4.385067462921143,8.862483024597168,3.987062931060791
23,6.146540641784668,3.4267311096191406,8.866350173950195,3.9643566608428955
24,4.518356800079346,1.4818958044052124,7.554818153381348,4.049621105194092
25,5.666013717651367,2.4419918060302734,8.890035629272461,4.0041117668151855
26,5.429233074188232,2.017210006713867,8.841256141662598,3.9729344844818115
27,4.674241065979004,1.7836332321166992,7.564849376678467,3.999366283416748
28,6.374045372009277,4.40181827545166,8.346272468566895,3.94865083694458
29,5.658924102783203,1.8732516765594482,9.444596290588379,3.975055456161499
30,4.7628889083862305,1.9526793956756592,7.573098659515381,4.025148391723633
31,6.833925724029541,4.4313812255859375,9.236470222473145,3.9169368743896484
32,5.468154430389404,2.920940399169922,8.015368461608887,3.961705446243286
33,5.5394086837768555,1.6751489639282227,9.403668403625488,3.984165668487549
34,5.034078598022461,2.479863405227661,7.58829402923584,3.9797675609588623
35,5.833544731140137,4.013079643249512,7.65401029586792,3.9044408798217773
36,6.025243759155273,3.2888686656951904,8.761618614196777,3.881885051727295
37,5.4218316078186035,3.3055498600006104,7.538113594055176,3.8968706130981445
38,5.229943752288818,2.8787174224853516,7.581170082092285,4.01717472076416
39,6.338891983032227,5.1172308921813965,7.560552597045898,3.8580994606018066
40,6.0475287437438965,2.777686357498169,9.317371368408203,3.945815086364746
41,7.639935493469238,6.202093601226807,9.077776908874512,3.8536128997802734
42,6.128686904907227,3.5026867389678955,8.754687309265137,3.854053020477295
43,5.4368696212768555,2.639468193054199,8.234271049499512,3.881044864654541
44,6.674690246582031,4.099119186401367,9.250261306762695,3.836153268814087
45,5.042038440704346,2.5022406578063965,7.581836223602295,3.9142446517944336
46,4.734184741973877,1.9015538692474365,7.5668158531188965,3.8785040378570557
47,5.603237628936768,3.6493284702301025,7.557147026062012,3.8185875415802
48,5.414454460144043,2.1480674743652344,8.680841445922852,3.9785618782043457
49,5.697007656097412,2.757720947265625,8.6362943649292,3.8685662746429443
50,6.155135631561279,4.7175140380859375,7.592757225036621,4.072665691375732
51,7.1287336349487305,5.286719799041748,8.970747947692871,3.767188549041748
52,5.6018147468566895,2.58813738822937,8.61549186706543,3.849332809448242
53,5.5460357666015625,2.4367408752441406,8.655330657958984,3.9020495414733887
54,6.499476432800293,5.405001163482666,7.593952178955078,3.759561777114868
55,5.600506782531738,3.3172850608825684,7.883728981018066,3.79367995262146
56,6.982090950012207,4.864991664886475,9.099189758300781,3.710381031036377
57,5.563981056213379,1.947859287261963,9.180103302001953,3.738198757171631
58,6.568955421447754,5.545782566070557,7.592128753662109,3.6896817684173584
59,5.64791202545166,3.7081217765808105,7.587701797485352,3.7139766216278076
60,6.358730316162109,3.616544723510742,9.100915908813477,3.6587512493133545
61,5.484312057495117,2.4185006618499756,8.55012321472168,3.7263195514678955
62,7.71938419342041,6.922887325286865,8.515881538391113,3.6208548545837402
63,6.389405250549316,4.259762763977051,8.519047737121582,3.662956476211548
64,5.993674278259277,2.88864803314209,9.098700523376465,3.8476898670196533
65,4.568395614624023,1.543744444847107,7.593047142028809,3.7134687900543213
66,6.269964218139648,4.0795135498046875,8.46041488647461,3.7906203269958496
67,5.5815863609313965,3.3174829483032227,7.84568977355957,3.579756021499634
68,4.755104064941406,2.0393362045288086,7.470871925354004,3.601747751235962
69,6.5557122230529785,4.622210502624512,8.489213943481445,3.5229268074035645
70,5.206757545471191,1.8985286951065063,8.514986038208008,3.7258050441741943
71,6.280050277709961,4.1032586097717285,8.456841468811035,3.4843122959136963
72,4.8680315017700195,2.1551454067230225,7.5809173583984375,3.554534912109375
73,6.395769119262695,4.34202766418457,8.44951057434082,3.46622633934021
74,5.234489917755127,2.925241708755493,7.54373836517334,3.474013090133667
75,5.809614181518555,4.037090301513672,7.5821380615234375,3.4186949729919434
76,7.2678751945495605,6.944073677062988,7.591676712036133,3.3670554161071777
77,6.077255725860596,4.570899963378906,7.583611488342285,3.4151737689971924
78,5.5148138999938965,2.1415693759918213,8.88805866241455,3.3329334259033203
79,7.496941566467285,6.1731133460998535,8.820769309997559,3.2794220447540283
80,5.468400478363037,3.369374990463257,7.5674262046813965,3.2873353958129883
81,6.414900779724121,5.26979398727417,7.5600080490112305,3.349924325942993
82,5.695971488952637,2.9091274738311768,8.482815742492676,3.228846311569214
83,6.283221244812012,4.132347583770752,8.434094429016113,3.1842925548553467
84,5.9467315673828125,3.4891843795776367,8.404278755187988,3.3603947162628174
85,6.066919803619385,3.2851037979125977,8.848735809326172,3.115185022354126
86,5.309278964996338,3.0413124561309814,7.577245712280273,3.1166176795959473
87,5.163965225219727,1.903517246246338,8.424412727355957,3.3113391399383545
88,4.656276226043701,1.7248872518539429,7.587665557861328,3.7771458625793457
89,6.382134914398193,3.975649833679199,8.788619995117188,2.9703471660614014
90,5.257183074951172,1.6448383331298828,8.869527816772461,3.5163819789886475
91,5.798959732055664,2.951657772064209,8.646261215209961,2.958986759185791
92,5.0807647705078125,1.8062337636947632,8.35529613494873,3.116687774658203
93,5.163829803466797,2.7356674671173096,7.591991901397705,2.852893114089966
94,5.848700523376465,4.106624126434326,7.590776443481445,2.797895669937134
95,5.377023696899414,2.444047212600708,8.3100004196167,3.659878969192505
96,4.7116007804870605,1.508480191230774,7.914721488952637,3.3624489307403564
97,6.225634574890137,4.811614990234375,7.639654636383057,2.767091751098633
98,5.486711502075195,2.3296217918395996,8.643800735473633,2.6652722358703613
99,6.602313995361328,4.859335422515869,8.345292091369629,2.6290769577026367
100,4.9425859451293945,1.5663111209869385,8.31886100769043,2.9122397899627686
101,5.11312198638916,2.6461825370788574,7.580061912536621,2.7429511547088623
102,5.531946182250977,3.479342222213745,7.584550380706787,2.460265636444092
103,5.296324729919434,2.960374593734741,7.632274627685547,2.4146249294281006
104,5.009262561798096,1.694411039352417,8.324113845825195,3.046518564224243
105,5.438844680786133,3.1135129928588867,7.764176845550537,2.4563100337982178
106,5.981794357299805,4.110578536987305,7.853010177612305,2.230999708175659
107,5.24315881729126,2.9021294116973877,7.584188461303711,2.369774341583252
108,5.831814289093018,4.068731307983398,7.594897270202637,2.1338112354278564
109,5.245933532714844,2.508223056793213,7.983644485473633,2.1297240257263184
110,7.901784896850586,7.481534004211426,8.322035789489746,1.894396185874939
111,6.376987457275391,4.132588863372803,8.62138557434082,1.8497754335403442
112,5.236520767211914,2.8787965774536133,7.594244480133057,2.1365041732788086
113,5.431369304656982,3.282925605773926,7.579813003540039,1.8077725172042847
114,5.879385948181152,3.509477138519287,8.249295234680176,1.66641104221344
115,4.57919454574585,1.5832916498184204,7.57509708404541,2.8530848026275635
116,4.977222919464111,2.3736865520477295,7.580759525299072,1.787001609802246
117,5.202256679534912,2.811619520187378,7.592893600463867,1.5515702962875366
118,6.535854339599609,4.784810543060303,8.286898612976074,1.3162435293197632
119,7.353423118591309,6.102619171142578,8.604227066040039,1.277605652809143
120,6.943066596984863,5.663519382476807,8.222613334655762,1.3309106826782227
